"","Type","Diff.Un","V.Ratio.Un","Diff.Adj","M.Threshold","V.Ratio.Adj","V.Threshold","model"
"Polity5_durable_ln_l8","Contin.",-0.263577400081936,0.958222278005897,-0.203295075749041,"Not Balanced, >0.2",1.24043410326111,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l8","Contin.",-0.0126967950465961,0.732493307943947,-0.0552787823321534,"Balanced, <0.2",0.83300857793897,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l8","Contin.",0.573860048671784,0.641223116109916,0.145634065957273,"Balanced, <0.2",0.934259287930213,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l8","Contin.",0.142659941638386,0.798205249477189,-0.00708239581041431,"Balanced, <0.2",0.843855957698445,"Balanced, <2","nearest"
"cumsum.nvc.nonviol8","Contin.",0.546112136101125,2.46400252069003,0.106960124769731,"Balanced, <0.2",1.20312976438247,"Balanced, <2","nearest"
"year8","Contin.",0.528360452995222,0.839695955094175,-2.18278728425503e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","nearest"
"region_18","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand8","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia8","Binary",-0.00249051731863158,NA,-1.21430643318376e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia8","Binary",0.0213785594254641,NA,-5.82867087928207e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe8","Binary",0.0633029945685231,NA,-1.01307850997046e-15,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean8","Binary",0.0489637846029645,NA,-2.52575738102223e-15,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia8","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia8","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa8","Binary",0.0221933999110218,NA,-6.31439345255558e-16,"Balanced, <0.2",NA,"","nearest"
"region_Northern America8","Binary",-0.010062387835522,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe8","Binary",-0.050037153554013,NA,-8.15320033709099e-17,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia8","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia8","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia8","Binary",0.0670568120268077,NA,-1.09634523681734e-15,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe8","Binary",-0.00694061696311529,NA,-4.9960036108132e-16,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa8","Binary",-0.079181876361537,NA,-1.69309011255336e-15,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia8","Binary",0.00306625862521541,NA,-9.85322934354826e-16,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe8","Binary",-0.0407804863348673,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l17","Contin.",0.0275635452889795,0.696409490480237,-0.0265090832876588,"Balanced, <0.2",1.19187494095367,"Balanced, <2","optimal"
"pop_ln_l17","Contin.",0.572151396308597,0.917053497697397,0.141374319022839,"Balanced, <0.2",1.05531562243822,"Balanced, <2","optimal"
"polity2_l17","Contin.",-0.0493992409209176,0.737380687893295,-0.0980709314728915,"Balanced, <0.2",0.840078478272007,"Balanced, <2","optimal"
"Polity5_durable_ln_l17","Contin.",-0.263577400081936,0.958222278005897,-0.196970922881105,"Balanced, <0.2",1.22432796548679,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l17","Contin.",-0.0126967950465961,0.732493307943947,-0.0688452402386412,"Balanced, <0.2",0.828373738382684,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l17","Contin.",0.573860048671784,0.641223116109916,0.160381547760845,"Balanced, <0.2",0.932971446765662,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l17","Contin.",0.142659941638386,0.798205249477189,-0.00585326967855372,"Balanced, <0.2",0.850220878651256,"Balanced, <2","optimal"
"cumsum.nvc.nonviol17","Contin.",0.546112136101125,2.46400252069003,0.108148570600506,"Balanced, <0.2",1.20975937502786,"Balanced, <2","optimal"
"year17","Contin.",0.528360452995222,0.839695955094175,-2.18278728425503e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","optimal"
"region_117","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand17","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia17","Binary",-0.00249051731863158,NA,-1.196959198424e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia17","Binary",0.0213785594254641,NA,-5.759281940243e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe17","Binary",0.0633029945685231,NA,-9.99200722162641e-16,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean17","Binary",0.0489637846029645,NA,-2.4980018054066e-15,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia17","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia17","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa17","Binary",0.0221933999110218,NA,-6.2450045135165e-16,"Balanced, <0.2",NA,"","optimal"
"region_Northern America17","Binary",-0.010062387835522,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe17","Binary",-0.050037153554013,NA,-7.97972798949331e-17,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia17","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia17","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia17","Binary",0.0670568120268077,NA,-1.08246744900953e-15,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe17","Binary",-0.00694061696311529,NA,-4.92661467177413e-16,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa17","Binary",-0.079181876361537,NA,-1.66533453693773e-15,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia17","Binary",0.00306625862521541,NA,-9.71445146547012e-16,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe17","Binary",-0.0407804863348673,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l9","Contin.",0.0373781368900591,0.677476237894679,-0.015086852774655,"Balanced, <0.2",1.19387208317348,"Balanced, <2","nearest"
"pop_ln_l9","Contin.",0.5852238889724,0.868672252442273,0.139597893172243,"Balanced, <0.2",0.982705902559987,"Balanced, <2","nearest"
"polity2_l9","Contin.",-0.0496836009169028,0.738565715520715,-0.118480253328371,"Balanced, <0.2",0.837545522087958,"Balanced, <2","nearest"
"Polity5_durable_ln_l9","Contin.",-0.260191326280556,0.97042434171285,-0.183993238954495,"Balanced, <0.2",1.20398579481408,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l9","Contin.",-0.0108580263203898,0.713735666402428,-0.0359618239006026,"Balanced, <0.2",0.850125917441277,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l9","Contin.",0.5575070953806,0.627122537461881,0.149247682921917,"Balanced, <0.2",0.885549391018597,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l9","Contin.",0.134776249540832,0.806034987992396,-0.00818150547661326,"Balanced, <0.2",0.865686869217335,"Balanced, <2","nearest"
"cumsum.nvc.nonviol9","Contin.",0.546112136101125,2.46400252069003,0.103394787277406,"Balanced, <0.2",1.16992691674888,"Balanced, <2","nearest"
"year9","Contin.",0.528360452995222,0.839695955094175,-2.11457518162206e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","nearest"
"region_19","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand9","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia9","Binary",-0.00249051731863158,NA,-1.196959198424e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia9","Binary",0.0213785594254641,NA,-5.759281940243e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe9","Binary",0.0633029945685231,NA,-9.99200722162641e-16,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean9","Binary",0.0489637846029645,NA,-2.4980018054066e-15,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia9","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia9","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa9","Binary",0.0221933999110218,NA,-6.2450045135165e-16,"Balanced, <0.2",NA,"","nearest"
"region_Northern America9","Binary",-0.010062387835522,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe9","Binary",-0.050037153554013,NA,-7.97972798949331e-17,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia9","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia9","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia9","Binary",0.0670568120268077,NA,-1.08246744900953e-15,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe9","Binary",-0.00694061696311529,NA,-4.92661467177413e-16,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa9","Binary",-0.079181876361537,NA,-1.66533453693773e-15,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia9","Binary",0.00306625862521541,NA,-9.71445146547012e-16,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe9","Binary",-0.0407804863348673,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l18","Contin.",0.0373781368900591,0.677476237894679,-0.0279739690065774,"Balanced, <0.2",1.17083998632468,"Balanced, <2","optimal"
"pop_ln_l18","Contin.",0.5852238889724,0.868672252442273,0.151593754465964,"Balanced, <0.2",0.992895831215518,"Balanced, <2","optimal"
"polity2_l18","Contin.",-0.0496836009169028,0.738565715520715,-0.112412531459802,"Balanced, <0.2",0.844051626121621,"Balanced, <2","optimal"
"Polity5_durable_ln_l18","Contin.",-0.260191326280556,0.97042434171285,-0.173260476188722,"Balanced, <0.2",1.19132224017216,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l18","Contin.",-0.0108580263203898,0.713735666402428,-0.046855284479961,"Balanced, <0.2",0.841564216071164,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l18","Contin.",0.5575070953806,0.627122537461881,0.157245201605102,"Balanced, <0.2",0.883810818365086,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l18","Contin.",0.134776249540832,0.806034987992396,-0.00342085038109147,"Balanced, <0.2",0.867015694267397,"Balanced, <2","optimal"
"cumsum.nvc.nonviol18","Contin.",0.546112136101125,2.46400252069003,0.110525462262055,"Balanced, <0.2",1.18816372537713,"Balanced, <2","optimal"
"year18","Contin.",0.528360452995222,0.839695955094175,-2.09183781407773e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","optimal"
"region_118","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand18","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia18","Binary",-0.00249051731863158,NA,-1.196959198424e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia18","Binary",0.0213785594254641,NA,-5.759281940243e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe18","Binary",0.0633029945685231,NA,-9.99200722162641e-16,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean18","Binary",0.0489637846029645,NA,-2.4980018054066e-15,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia18","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia18","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa18","Binary",0.0221933999110218,NA,-6.2450045135165e-16,"Balanced, <0.2",NA,"","optimal"
"region_Northern America18","Binary",-0.010062387835522,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe18","Binary",-0.050037153554013,NA,-7.97972798949331e-17,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia18","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia18","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia18","Binary",0.0670568120268077,NA,-1.08246744900953e-15,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe18","Binary",-0.00694061696311529,NA,-4.92661467177413e-16,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa18","Binary",-0.079181876361537,NA,-1.66533453693773e-15,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia18","Binary",0.00306625862521541,NA,-9.71445146547012e-16,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe18","Binary",-0.0407804863348673,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l10","Contin.",0.0302996467881436,0.68150237140648,-0.0185997758206593,"Balanced, <0.2",0.971973844651062,"Balanced, <2","nearest"
"pop_ln_l10","Contin.",0.583937213988755,0.883164067280102,0.131221195169193,"Balanced, <0.2",1.04966322622841,"Balanced, <2","nearest"
"polity2_l10","Contin.",-0.0653247605213385,0.744065354384226,-0.136319660638774,"Balanced, <0.2",0.843472272075701,"Balanced, <2","nearest"
"Polity5_durable_ln_l10","Contin.",-0.268301508686892,0.955637794217653,-0.188416214415621,"Balanced, <0.2",1.21482575299877,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l10","Contin.",-0.0144247565419096,0.719826816181968,-0.0612980886594138,"Balanced, <0.2",0.863876052108815,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l10","Contin.",0.546956380393124,0.639601851811464,0.133373003002346,"Balanced, <0.2",0.921808774963821,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l10","Contin.",0.13566290992501,0.806889196011015,-0.0142817979131984,"Balanced, <0.2",0.869013135598747,"Balanced, <2","nearest"
"cumsum.nvc.nonviol10","Contin.",0.546112136101125,2.46400252069003,0.101017895615856,"Balanced, <0.2",1.17697290458371,"Balanced, <2","nearest"
"year10","Contin.",0.528360452995222,0.839695955094175,-2.09183781407773e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","nearest"
"region_110","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand10","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia10","Binary",-0.00249051731863158,NA,-1.21430643318376e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia10","Binary",0.0213785594254641,NA,-5.82867087928207e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe10","Binary",0.0633029945685231,NA,-1.01307850997046e-15,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean10","Binary",0.0489637846029645,NA,-2.52575738102223e-15,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia10","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia10","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa10","Binary",0.0221933999110218,NA,-6.31439345255558e-16,"Balanced, <0.2",NA,"","nearest"
"region_Northern America10","Binary",-0.010062387835522,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe10","Binary",-0.050037153554013,NA,-8.15320033709099e-17,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia10","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia10","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia10","Binary",0.0670568120268077,NA,-1.09634523681734e-15,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe10","Binary",-0.00694061696311529,NA,-4.9960036108132e-16,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa10","Binary",-0.079181876361537,NA,-1.69309011255336e-15,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia10","Binary",0.00306625862521541,NA,-9.85322934354826e-16,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe10","Binary",-0.0407804863348673,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l19","Contin.",0.0302996467881436,0.68150237140648,-0.0304180914644233,"Balanced, <0.2",0.984794381028659,"Balanced, <2","optimal"
"pop_ln_l19","Contin.",0.583937213988755,0.883164067280102,0.136213140275702,"Balanced, <0.2",1.06203982886107,"Balanced, <2","optimal"
"polity2_l19","Contin.",-0.0653247605213385,0.744065354384226,-0.132179110198811,"Balanced, <0.2",0.850809259201652,"Balanced, <2","optimal"
"Polity5_durable_ln_l19","Contin.",-0.268301508686892,0.955637794217653,-0.175804324571212,"Balanced, <0.2",1.19937911480598,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l19","Contin.",-0.0144247565419096,0.719826816181968,-0.071287125801978,"Balanced, <0.2",0.851037822485545,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l19","Contin.",0.546956380393124,0.639601851811464,0.13535656182683,"Balanced, <0.2",0.928924869505684,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l19","Contin.",0.13566290992501,0.806889196011015,-0.0151661210071963,"Balanced, <0.2",0.874799273923262,"Balanced, <2","optimal"
"cumsum.nvc.nonviol19","Contin.",0.546112136101125,2.46400252069003,0.095075666461982,"Balanced, <0.2",1.15770479653722,"Balanced, <2","optimal"
"year19","Contin.",0.528360452995222,0.839695955094175,-2.02362571144477e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","optimal"
"region_119","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand19","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia19","Binary",-0.00249051731863158,NA,-1.17961196366423e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia19","Binary",0.0213785594254641,NA,-5.759281940243e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe19","Binary",0.0633029945685231,NA,-9.85322934354826e-16,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean19","Binary",0.0489637846029645,NA,-2.47024622979097e-15,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia19","Binary",-0.00177639191012091,NA,-1.56125112837913e-16,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia19","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa19","Binary",0.0221933999110218,NA,-6.17561557447743e-16,"Balanced, <0.2",NA,"","optimal"
"region_Northern America19","Binary",-0.010062387835522,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe19","Binary",-0.050037153554013,NA,-7.97972798949331e-17,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia19","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia19","Binary",-0.00831414856504806,NA,-6.52256026967279e-16,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia19","Binary",0.0670568120268077,NA,-1.06858966120171e-15,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe19","Binary",-0.00694061696311529,NA,-4.85722573273506e-16,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa19","Binary",-0.079181876361537,NA,-1.63757896132211e-15,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia19","Binary",0.00306625862521541,NA,-9.57567358739198e-16,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe19","Binary",-0.0407804863348673,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l20","Contin.",0.032534711521795,0.700362947678793,-0.0150159519265072,"Balanced, <0.2",1.0032842219531,"Balanced, <2","nearest"
"pop_ln_l20","Contin.",0.603232754657319,0.86205718412117,0.158888603646532,"Balanced, <0.2",1.01091651675303,"Balanced, <2","nearest"
"polity2_l20","Contin.",-0.0622266138549842,0.717203280002593,-0.10729775037625,"Balanced, <0.2",0.808657532978825,"Balanced, <2","nearest"
"Polity5_durable_ln_l20","Contin.",-0.253606940548706,0.954081463620054,-0.187348940558013,"Balanced, <0.2",1.21363166751205,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l20","Contin.",-0.0127995071431068,0.726314491078035,-0.0378058701761348,"Balanced, <0.2",0.837976306248452,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l20","Contin.",0.566870115284394,0.63177947618443,0.157588947087581,"Balanced, <0.2",0.893781751574337,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l20","Contin.",0.138882392158824,0.798829130699991,0.00861481516542094,"Balanced, <0.2",0.845916652384868,"Balanced, <2","nearest"
"cumsum.nvc.nonviol20","Contin.",0.546112136101125,2.46400252069003,0.127163703892904,"Balanced, <0.2",1.20476551980217,"Balanced, <2","nearest"
"year20","Contin.",0.528360452995222,0.839695955094175,-2.18278728425503e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","nearest"
"region_120","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand20","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia20","Binary",-0.00249051731863158,NA,-1.21430643318376e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia20","Binary",0.0213785594254641,NA,-5.82867087928207e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe20","Binary",0.0633029945685231,NA,-1.02695629777827e-15,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean20","Binary",0.0489637846029645,NA,-2.52575738102223e-15,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia20","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia20","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa20","Binary",0.0221933999110218,NA,-6.31439345255558e-16,"Balanced, <0.2",NA,"","nearest"
"region_Northern America20","Binary",-0.010062387835522,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe20","Binary",-0.050037153554013,NA,-8.15320033709099e-17,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia20","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia20","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia20","Binary",0.0670568120268077,NA,-1.09634523681734e-15,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe20","Binary",-0.00694061696311529,NA,-4.9960036108132e-16,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa20","Binary",-0.079181876361537,NA,-1.69309011255336e-15,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia20","Binary",0.00306625862521541,NA,-9.85322934354826e-16,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe20","Binary",-0.0407804863348673,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l110","Contin.",0.032534711521795,0.700362947678793,-0.0175880887270516,"Balanced, <0.2",0.992635023415033,"Balanced, <2","optimal"
"pop_ln_l110","Contin.",0.603232754657319,0.86205718412117,0.160445614557674,"Balanced, <0.2",1.02683264259595,"Balanced, <2","optimal"
"polity2_l110","Contin.",-0.0622266138549842,0.717203280002593,-0.0975728787409408,"Balanced, <0.2",0.809710921820172,"Balanced, <2","optimal"
"Polity5_durable_ln_l110","Contin.",-0.253606940548706,0.954081463620054,-0.177746333786892,"Balanced, <0.2",1.20724967593012,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l110","Contin.",-0.0127995071431068,0.726314491078035,-0.0465567032280339,"Balanced, <0.2",0.828951627105166,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l110","Contin.",0.566870115284394,0.63177947618443,0.161580984468886,"Balanced, <0.2",0.894018683285794,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l110","Contin.",0.138882392158824,0.798829130699991,0.0104500838564699,"Balanced, <0.2",0.852944691065256,"Balanced, <2","optimal"
"cumsum.nvc.nonviol110","Contin.",0.546112136101125,2.46400252069003,0.11884458307748,"Balanced, <0.2",1.1753416306623,"Balanced, <2","optimal"
"year110","Contin.",0.528360452995222,0.839695955094175,-2.13731254916638e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","optimal"
"region_1110","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand110","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia110","Binary",-0.00249051731863158,NA,-1.17961196366423e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia110","Binary",0.0213785594254641,NA,-5.759281940243e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe110","Binary",0.0633029945685231,NA,-9.99200722162641e-16,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean110","Binary",0.0489637846029645,NA,-2.47024622979097e-15,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia110","Binary",-0.00177639191012091,NA,-1.56125112837913e-16,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia110","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa110","Binary",0.0221933999110218,NA,-6.17561557447743e-16,"Balanced, <0.2",NA,"","optimal"
"region_Northern America110","Binary",-0.010062387835522,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe110","Binary",-0.050037153554013,NA,-7.97972798949331e-17,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia110","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia110","Binary",-0.00831414856504806,NA,-6.52256026967279e-16,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia110","Binary",0.0670568120268077,NA,-1.06858966120171e-15,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe110","Binary",-0.00694061696311529,NA,-4.85722573273506e-16,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa110","Binary",-0.079181876361537,NA,-1.63757896132211e-15,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia110","Binary",0.00306625862521541,NA,-9.57567358739198e-16,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe110","Binary",-0.0407804863348673,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l21","Contin.",0.0348052178004049,0.689336191339705,-0.0542989464963788,"Balanced, <0.2",1.01357240630888,"Balanced, <2","nearest"
"pop_ln_l21","Contin.",0.597549370377162,0.870528754909901,0.149193670310887,"Balanced, <0.2",1.01772302823393,"Balanced, <2","nearest"
